234,"mouse to 3,1",1
592,"mouse to 2,1",1
825,"mouse to 1,1",1
934,mouse click,1
1264,explorer open,1
1413,"mouse to 1,2",1
1630,"mouse to 2,2",1
1794,mouse click,1
2148,key TEXT,1
2578,key TEXT,1
2874,key TEXT,1
3346,key TEXT,1
3760,key TEXT,1
4149,key TEXT,1
4452,key TEXT,1
4879,key TEXT,1
4979,key TEXT,1
5299,key TEXT,1
5553,key TEXT,1
6007,key TEXT,1
6446,key TEXT,1
6872,key TEXT,1
7174,key TEXT,1
7649,key TEXT,1
8144,key TEXT,1
8414,key TEXT,1
8691,key TEXT,1
9034,key TEXT,1
9510,key TEXT,1
9916,key TEXT,1
10292,key TEXT,1
10624,key TEXT,1
11032,key TEXT,1
11359,key TEXT,1
11911,key TEXT,1
12278,key TEXT,1
12550,key TEXT,1
12851,key TEXT,1
13281,key NUM,1
13693,key NUM,1
14191,key NUM,1
14417,key NUM,1
14827,key NUM,1
15219,key NUM,1
15577,key 28,1
15577,explorer path to documents/,1
15717,mouse click,1
16029,key TEXT,1
16422,key TEXT,1
16713,key TEXT,1
17118,key TEXT,1
17444,key TEXT,1
17670,key TEXT,1
18106,key TEXT,1
18584,key TEXT,1
19156,key TEXT,1
19514,key TEXT,1
19953,key TEXT,1
20386,key TEXT,1
20847,key TEXT,1
21398,key TEXT,1
21700,key TEXT,1
22138,key TEXT,1
22391,key TEXT,1
22816,key TEXT,1
23325,key TEXT,1
23731,key TEXT,1
24084,key TEXT,1
24462,key TEXT,1
24992,key TEXT,1
25469,key TEXT,1
25560,key TEXT,1
25842,key TEXT,1
26100,key TEXT,1
26575,key TEXT,1
27049,key TEXT,1
27533,key TEXT,1
27784,key TEXT,1
28210,key TEXT,1
28668,key TEXT,1
29023,key TEXT,1
29412,key TEXT,1
29747,key TEXT,1
30003,key TEXT,1
30396,key TEXT,1
30955,key TEXT,1
31385,key TEXT,1
31947,key TEXT,1
32254,key 28,1
32254,explorer path to documents/summary,1
32563,"mouse to 3,2",1
32858,"mouse to 3,3",1
33004,mouse rightclick,1
33302,"mouse to 3,2",1
33436,mouse click,1
33573,mouse click,1
33720,mouse click,1
33860,mouse click,1
34224,key 14,1
34541,key TEXT,1
35078,key TEXT,1
35447,key TEXT,1
35601,key TEXT,1
36046,key TEXT,1
36510,key TEXT,1
36799,key TEXT,1
37120,key TEXT,1
37633,key TEXT,1
38065,key TEXT,1
38449,key TEXT,1
38738,key TEXT,1
38950,key TEXT,1
39390,key TEXT,1
39917,key TEXT,1
40396,key TEXT,1
40973,key TEXT,1
41332,key TEXT,1
41651,key TEXT,1
41915,key TEXT,1
42201,key TEXT,1
42596,key TEXT,1
42974,key TEXT,1
43313,key TEXT,1
43682,key TEXT,1
44001,key TEXT,1
44539,key TEXT,1
44872,key TEXT,1
45310,key TEXT,1
45689,key TEXT,1
46089,key TEXT,1
46566,key TEXT,1
46963,key TEXT,1
47313,key TEXT,1
47747,key TEXT,1
48163,key TEXT,1
48582,key TEXT,1
48984,key TEXT,1
49402,key TEXT,1
49560,key TEXT,1
49998,key TEXT,1
50569,key TEXT,1
50931,key TEXT,1
51261,key TEXT,1
51579,key TEXT,1
51937,key TEXT,1
52135,key TEXT,1
52523,key TEXT,1
52847,key TEXT,1
53084,key TEXT,1
53500,key TEXT,1
53997,key 28,1
54361,"mouse to 4,2",1
54851,"mouse to 4,3",1
55162,"mouse to 4,4",1
55305,mouse click,1
55648,explorer minimize,1
56001,"mouse to 4,3",1
56425,"mouse to 3,3",1
56645,"mouse to 3,2",1
56774,"mouse to 2,2",1
56924,"mouse to 1,2",1
57058,mouse click,1
57574,explorer maximize,1
57837,"mouse to 1,3",1
58184,"mouse to 2,3",1
58427,"mouse to 3,3",1
58638,mouse doubleclick,1
59051,notepad open,1
64444,"mouse to 4,3",1
64782,"mouse to 4,4",1
64941,mouse click,1
65263,notepad minimize,1
65704,"mouse to 4,3",1
66068,"mouse to 4,2",1
66324,"mouse to 3,2",1
66629,"mouse to 2,2",1
66981,"mouse to 1,2",1
67110,mouse click,1
67498,explorer maximize,1
67920,key 14,1
67920,explorer path to documents/,1
68299,"mouse to 2,2",1
68461,mouse click,1
68875,key NUM,1
69322,key NUM,1
69769,key NUM,1
70244,key NUM,1
70604,key NUM,1
71155,key NUM,1
71653,key NUM,1
72075,key NUM,1
72304,key NUM,1
72668,key NUM,1
72942,key NUM,1
73264,key NUM,1
73527,key NUM,1
74002,key NUM,1
74477,key NUM,1
74823,key NUM,1
75147,key NUM,1
75564,key NUM,1
75916,key NUM,1
76263,key NUM,1
76575,key NUM,1
77000,key NUM,1
77454,key NUM,1
77769,key NUM,1
78131,key NUM,1
78495,key NUM,1
78883,key NUM,1
79304,key NUM,1
79815,key NUM,1
80105,key NUM,1
80561,key NUM,1
80983,key NUM,1
81494,key NUM,1
81770,key NUM,1
82085,key 28,1
82085,explorer path to documents/2017,1
82393,"mouse to 3,2",1
82724,"mouse to 3,3",1
83019,mouse doubleclick,1
83578,notepad open,1
88001,"mouse to 4,3",1
88266,"mouse to 4,4",1
88425,mouse click,1
88712,notepad minimize,1
91337,mouse click,1
91779,notepad minimize,1
96077,mouse click,1
96438,notepad minimize,1
99502,mouse click,1
99873,notepad minimize,1
100185,"mouse to 3,4",1
100475,"mouse to 2,4",1
100671,"mouse to 1,4",1
101017,"mouse to 1,3",1
101342,"mouse to 1,2",1
101529,mouse click,1
101939,explorer maximize,1
102236,"mouse to 2,2",1
102530,"mouse to 3,2",1
102800,"mouse to 3,3",1
102965,mouse doubleclick,1
103337,notebook open,1
105402,"mouse to 3,4",1
105693,"mouse to 4,4",1
105811,mouse click,1
106120,notebook minimize,1
110406,mouse click,1
110813,notebook minimize,1
111153,"mouse to 3,4",1
111470,"mouse to 2,4",1
111887,"mouse to 1,4",1
112250,"mouse to 1,3",1
112523,"mouse to 1,2",1
112669,mouse click,1
112955,notepad maximize,1
116641,"mouse to 1,3",1
116890,"mouse to 2,3",1
117221,"mouse to 2,4",1
117453,"mouse to 3,4",1
117835,"mouse to 4,4",1
118006,mouse click,1
118389,notepad minimize,1
118716,"mouse to 4,3",1
119095,"mouse to 3,3",1
119382,"mouse to 2,3",1
119662,"mouse to 2,2",1
119934,"mouse to 1,2",1
120080,mouse click,1
120490,calculator open,1
120838,calculator minimize,1
128743,mouse click,1
129098,calculator maximize,1
129266,mouse click,1
129412,mouse click,1
129558,mouse click,1
129700,mouse click,1
129856,mouse click,1
130050,mouse click,1
130173,mouse click,1
130274,mouse click,1
130502,mouse click,1
130675,mouse click,1
130804,mouse click,1
130918,mouse click,1
131101,mouse click,1
131529,"mouse to 1,3",1
132028,"mouse to 1,4",1
132405,"mouse to 2,4",1
132731,"mouse to 3,4",1
133150,"mouse to 4,4",1
133298,mouse click,1
133660,calculator minimize,1
133903,"mouse to 4,3",1
134131,"mouse to 3,3",1
134372,"mouse to 2,3",1
134640,"mouse to 2,2",1
134920,"mouse to 1,2",1
135055,mouse click,1
135361,calculator open,1
135620,calculator minimize,1
139244,key TEXT,1
139769,key TEXT,1
140135,key TEXT,1
140600,key TEXT,1
141147,key TEXT,1
141546,key TEXT,1
141981,key TEXT,1
142251,key TEXT,1
142644,key TEXT,1
143094,key TEXT,1
143541,key TEXT,1
143913,key TEXT,1
144273,key TEXT,1
144830,key TEXT,1
145386,key TEXT,1
145688,key TEXT,1
146081,key TEXT,1
146450,key TEXT,1
146969,key TEXT,1
147223,key TEXT,1
147710,key TEXT,1
148115,key TEXT,1
148334,key TEXT,1
148710,key TEXT,1
148865,key TEXT,1
149232,key TEXT,1
149747,key TEXT,1
150183,key TEXT,1
150718,key TEXT,1
151147,key TEXT,1
151512,key TEXT,1
151915,key TEXT,1
152213,key TEXT,1
152569,key TEXT,1
152804,key TEXT,1
153264,key TEXT,1
153537,key TEXT,1
153933,key TEXT,1
154169,key TEXT,1
154520,key TEXT,1
154546,key TEXT,1
154924,key TEXT,1
155352,key TEXT,1
155665,key TEXT,1
155915,key TEXT,1
156148,key TEXT,1
156648,key TEXT,1
157103,key NUM,1
157478,key NUM,1
157814,key NUM,1
158231,key NUM,1
158694,key NUM,1
159269,key NUM,1
159664,key NUM,1
159883,key NUM,1
160339,key NUM,1
160719,key NUM,1
161188,key NUM,1
161474,key NUM,1
161912,key NUM,1
162327,key NUM,1
162803,key NUM,1
163367,key NUM,1
163728,key NUM,1
164194,key NUM,1
164623,key NUM,1
165246,key NUM,1
165669,key NUM,1
166264,key NUM,1
166773,key NUM,1
167131,key NUM,1
167451,key NUM,1
167903,key NUM,1
168278,key NUM,1
168854,key NUM,1
169347,key NUM,1
169718,key NUM,1
170077,key NUM,1
170410,key NUM,1
170773,key NUM,1
171157,key NUM,1
171551,key NUM,1
171944,key NUM,1
172398,key NUM,1
172834,key NUM,1
173245,key NUM,1
173385,key NUM,1
173794,key NUM,1
174282,key NUM,1
174742,key NUM,1
175116,key NUM,1
175546,key NUM,1
175976,key NUM,1
176469,key NUM,1
176828,key NUM,1
177109,key TEXT,1
177631,key TEXT,1
177934,key TEXT,1
178438,key TEXT,1
179009,key TEXT,1
179466,key TEXT,1
179934,key TEXT,1
180400,key TEXT,1
180727,key TEXT,1
180959,key TEXT,1
181234,key TEXT,1
181635,key TEXT,1
182126,key TEXT,1
182560,key TEXT,1
182932,key TEXT,1
183374,key TEXT,1
183708,key TEXT,1
184241,key TEXT,1
184631,key TEXT,1
185122,key TEXT,1
185505,key TEXT,1
185887,key TEXT,1
186307,key TEXT,1
186668,key TEXT,1
187122,key TEXT,1
187621,key TEXT,1
188066,key TEXT,1
188399,key TEXT,1
188800,key TEXT,1
189095,key TEXT,1
189333,key TEXT,1
189847,key TEXT,1
190371,key TEXT,1
190779,key TEXT,1
191283,key TEXT,1
191823,key TEXT,1
192456,key TEXT,1
193050,key TEXT,1
193422,key TEXT,1
194031,key TEXT,1
194475,key TEXT,1
195065,key TEXT,1
195515,key TEXT,1
195825,key TEXT,1
196286,key TEXT,1
196595,key TEXT,1
197071,key TEXT,1
197580,key TEXT,1
197973,key NUM,1
198131,key NUM,1
198540,key NUM,1
198949,key NUM,1
199412,key NUM,1
199966,key NUM,1
200325,key NUM,1
200827,key NUM,1
201158,key NUM,1
201652,key NUM,1
202169,key NUM,1
202698,key NUM,1
203107,key NUM,1
203492,key NUM,1
203801,key NUM,1
204296,key NUM,1
204671,key NUM,1
205034,key NUM,1
205587,key NUM,1
205915,key NUM,1
206140,key NUM,1
206722,key NUM,1
207034,key NUM,1
207338,key NUM,1
207730,key NUM,1
208135,key NUM,1
208455,key NUM,1
208797,"mouse to 1,3",1
209251,"mouse to 2,3",1
209552,"mouse to 2,4",1
209656,mouse click,1
209998,"mouse to 2,3",1
210187,mouse click,1
210384,"mouse to 3,3",1
210641,"mouse to 4,3",1
210853,"mouse to 4,4",1
210997,mouse click,1
211220,mouse click,1
211655,notepad close,1
317,"mouse to 3,1",2
552,"mouse to 2,1",2
913,"mouse to 1,1",2
1065,mouse click,2
1392,explorer open,2
1757,"mouse to 2,1",2
2059,"mouse to 2,2",2
2189,mouse click,2
2567,key TEXT,2
3082,key TEXT,2
3600,key TEXT,2
3904,key TEXT,2
4438,key TEXT,2
4592,key TEXT,2
4904,key TEXT,2
5422,key TEXT,2
5761,key TEXT,2
6276,key TEXT,2
6394,key TEXT,2
6840,key TEXT,2
7282,key TEXT,2
7601,key TEXT,2
8014,key TEXT,2
8522,key TEXT,2
8787,key TEXT,2
9171,key TEXT,2
9510,key TEXT,2
9860,key TEXT,2
10396,key TEXT,2
10813,key TEXT,2
11224,key TEXT,2
11704,key TEXT,2
12089,key TEXT,2
12413,key TEXT,2
12718,key TEXT,2
13123,key TEXT,2
13365,key TEXT,2
13919,key TEXT,2
14281,key TEXT,2
14694,key TEXT,2
15014,key TEXT,2
15551,key TEXT,2
16002,key TEXT,2
16346,key TEXT,2
16865,key TEXT,2
17190,key TEXT,2
17422,key TEXT,2
17894,key TEXT,2
18243,key TEXT,2
18858,key TEXT,2
19216,key TEXT,2
19684,key TEXT,2
20091,key TEXT,2
20543,key TEXT,2
20894,key TEXT,2
21258,key TEXT,2
21537,key TEXT,2
22006,key TEXT,2
22441,key TEXT,2
22843,key TEXT,2
23066,key TEXT,2
23287,key TEXT,2
23734,key TEXT,2
24070,key TEXT,2
24507,key TEXT,2
24967,key TEXT,2
25384,key TEXT,2
25774,key TEXT,2
26223,key TEXT,2
26598,key TEXT,2
26943,key NUM,2
27446,key NUM,2
27974,key 28,2
27974,explorer path to documents/,2
28124,mouse click,2
28504,key TEXT,2
28842,key TEXT,2
29217,key TEXT,2
29552,key TEXT,2
30095,key TEXT,2
30628,key TEXT,2
31150,key TEXT,2
31456,key TEXT,2
31719,key TEXT,2
32247,key TEXT,2
32597,key TEXT,2
32834,key TEXT,2
33117,key TEXT,2
33637,key TEXT,2
34141,key TEXT,2
34548,key TEXT,2
35079,key TEXT,2
35378,key TEXT,2
35862,key TEXT,2
36159,key TEXT,2
36422,key TEXT,2
36882,key TEXT,2
37114,key TEXT,2
37613,key TEXT,2
37947,key TEXT,2
38233,key 28,2
38233,explorer path to documents/summary,2
38659,"mouse to 2,3",2
38914,"mouse to 3,3",2
39077,mouse rightclick,2
39466,"mouse to 3,2",2
39593,mouse click,2
39691,mouse click,2
39873,mouse click,2
40068,mouse click,2
40418,key 14,2
40819,key TEXT,2
41291,key TEXT,2
41840,key TEXT,2
42367,key TEXT,2
42803,key TEXT,2
43255,key TEXT,2
43494,key TEXT,2
43836,key TEXT,2
44183,key TEXT,2
44672,key TEXT,2
45112,key TEXT,2
45335,key TEXT,2
45707,key TEXT,2
46074,key TEXT,2
46534,key TEXT,2
46849,key TEXT,2
47228,key TEXT,2
47713,key TEXT,2
47982,key TEXT,2
48349,key TEXT,2
48839,key TEXT,2
49150,key TEXT,2
49534,key TEXT,2
49990,key TEXT,2
50208,key TEXT,2
50628,key TEXT,2
51081,key TEXT,2
51550,key TEXT,2
51855,key TEXT,2
52199,key TEXT,2
52901,key TEXT,2
53424,key TEXT,2
53622,key TEXT,2
54061,key TEXT,2
54473,key TEXT,2
54715,key TEXT,2
55057,key TEXT,2
55386,key TEXT,2
55775,key TEXT,2
56375,key TEXT,2
56730,key TEXT,2
57145,key TEXT,2
57427,key TEXT,2
57849,key TEXT,2
58250,key TEXT,2
58711,key TEXT,2
58866,key TEXT,2
59183,key TEXT,2
59627,key TEXT,2
59968,key TEXT,2
60207,key TEXT,2
60603,key TEXT,2
61054,key TEXT,2
61406,key TEXT,2
61675,key TEXT,2
62059,key 28,2
62256,"mouse to 4,2",2
62525,"mouse to 4,3",2
62715,"mouse to 4,4",2
62841,mouse click,2
63086,explorer minimize,2
63331,"mouse to 3,4",2
63617,"mouse to 2,4",2
63849,"mouse to 2,3",2
64072,"mouse to 2,2",2
64496,"mouse to 1,2",2
64610,mouse click,2
64947,explorer maximize,2
65220,"mouse to 1,3",2
65423,"mouse to 2,3",2
65712,"mouse to 3,3",2
65914,mouse doubleclick,2
66321,notepad open,2
69233,"mouse to 3,4",2
69639,"mouse to 4,4",2
69813,mouse click,2
70280,notepad minimize,2
70666,"mouse to 3,4",2
70954,"mouse to 3,3",2
71350,"mouse to 2,3",2
71654,"mouse to 1,3",2
71852,"mouse to 1,2",2
71999,mouse click,2
72246,explorer maximize,2
72612,key 14,2
72612,explorer path to documents/,2
72876,"mouse to 2,2",2
72976,mouse click,2
73448,key NUM,2
