567,key 3675,1
1138,key TEXT,1
1671,key TEXT,1
2232,key TEXT,1
2814,key TEXT,1
3742,key TEXT,1
4590,key TEXT,1
5326,key TEXT,1
6087,key TEXT,1
6532,key TEXT,1
7377,key 28,1
7718,explorer open,1
8481,"mouse to 4,1",1
9197,"mouse to 4,1",1
9920,"mouse to 3,1",1
10839,"mouse to 3,2",1
11678,"mouse to 2,2",1
11996,mouse doubleclick,1
11996,explorer path to documents/,1
12393,mouse doubleclick,1
12393,explorer path to documents/summary,1
13316,"mouse to 2,2",1
14048,"mouse to 2,2",1
14890,"mouse to 3,2",1
15625,"mouse to 3,3",1
15939,mouse rightclick,1
16693,"mouse to 3,2",1
16912,mouse click,1
17677,key TEXT,1
18293,key TEXT,1
19011,key TEXT,1
19586,key TEXT,1
20134,key TEXT,1
20697,key TEXT,1
21320,key TEXT,1
21957,key TEXT,1
22613,key TEXT,1
23110,key TEXT,1
23809,key TEXT,1
24439,key TEXT,1
25122,key TEXT,1
25735,key TEXT,1
26370,key TEXT,1
27123,key TEXT,1
27667,key TEXT,1
28354,key TEXT,1
29054,key TEXT,1
29599,key TEXT,1
30321,key TEXT,1
30926,key TEXT,1
31516,key TEXT,1
32115,key 28,1
32891,"mouse to 3,1",1
33639,"mouse to 3,1",1
34350,"mouse to 3,2",1
35026,"mouse to 4,2",1
35796,"mouse to 4,2",1
36508,"mouse to 4,1",1
37129,"mouse to 4,2",1
37876,"mouse to 4,2",1
38806,"mouse to 4,3",1
39677,"mouse to 4,4",1
39920,mouse click,1
40218,explorer minimize,1
40914,key 56,1
41593,key 15,1
42031,explorer maximize,1
42922,"mouse to 3,4",1
43690,"mouse to 3,4",1
44376,"mouse to 3,4",1
45098,"mouse to 3,3",1
45337,mouse click,1
46039,key 28,1
46470,notepad open,1
54538,"mouse to 3,3",1
55375,"mouse to 2,3",1
56320,"mouse to 2,3",1
57199,"mouse to 3,3",1
58078,"mouse to 2,3",1
59013,"mouse to 2,3",1
59749,"mouse to 2,3",1
60496,"mouse to 2,4",1
61214,"mouse to 1,4",1
62224,"mouse to 1,4",1
63020,"mouse to 2,4",1
63753,"mouse to 2,4",1
64588,"mouse to 1,4",1
65402,"mouse to 1,4",1
66148,"mouse to 2,4",1
66949,"mouse to 3,4",1
67846,"mouse to 4,4",1
68098,mouse click,1
68392,notepad minimize,1
69096,key 56,1
69781,key 15,1
70109,explorer maximize,1
71010,"mouse to 3,4",1
71772,"mouse to 4,4",1
72329,"mouse to 3,4",1
73109,"mouse to 2,4",1
74015,"mouse to 1,4",1
74814,"mouse to 1,3",1
75683,"mouse to 1,2",1
76089,mouse doubleclick,1
76089,explorer path to documents/,1
76895,"mouse to 1,2",1
77726,"mouse to 1,2",1
78556,"mouse to 2,2",1
78938,mouse doubleclick,1
78938,explorer path to documents/2017,1
79888,"mouse to 3,2",1
80644,"mouse to 3,1",1
81572,"mouse to 3,2",1
82332,"mouse to 3,1",1
83050,"mouse to 3,1",1
83920,"mouse to 3,1",1
84667,"mouse to 3,2",1
85412,"mouse to 3,1",1
86048,"mouse to 3,2",1
86731,"mouse to 3,3",1
86920,mouse click,1
87480,key 28,1
88092,notepad open,1
97151,"mouse to 3,3",1
97956,"mouse to 3,4",1
98768,"mouse to 4,4",1
99006,mouse click,1
99361,notepad minimize,1
100002,key 56,1
100636,key 15,1
101181,explorer maximize,1
102020,"mouse to 4,4",1
102847,"mouse to 4,3",1
103422,"mouse to 3,3",1
103681,mouse click,1
104283,key 28,1
104875,notebook open,1
113112,"mouse to 4,3",1
113910,"mouse to 4,2",1
114737,"mouse to 4,3",1
115444,"mouse to 4,2",1
116178,"mouse to 4,3",1
116897,"mouse to 4,3",1
117748,"mouse to 4,4",1
117958,mouse click,1
118458,notebook minimize,1
119084,key 3675,1
119708,key TEXT,1
120290,key TEXT,1
120996,key TEXT,1
121679,key TEXT,1
122348,key TEXT,1
123177,key TEXT,1
123801,key 28,1
124186,calculator open,1
124559,calculator minimize,1
138859,key 56,1
139541,key 15,1
139919,calculator maximize,1
140578,key NUM,1
141175,key NUM,1
141725,key NUM,1
142466,key NUM,1
143051,key NUM,1
143633,key NUM,1
144231,key NUM,1
144816,key NUM,1
145348,key NUM,1
146068,key NUM,1
146705,key NUM,1
147102,key NUM,1
147709,key NUM,1
148466,key NUM,1
149149,key NUM,1
149890,key NUM,1
150590,key NUM,1
151365,key NUM,1
151769,key NUM,1
152293,key NUM,1
153021,key NUM,1
153628,key NUM,1
154327,key NUM,1
154556,mouse click,1
154979,calculator minimize,1
155545,key 56,1
156166,key 15,1
156677,notepad maximize,1
166929,key TEXT,1
167701,key TEXT,1
168303,key TEXT,1
169071,key TEXT,1
169607,key TEXT,1
170118,key TEXT,1
170687,key TEXT,1
171344,key TEXT,1
171920,key TEXT,1
172431,key TEXT,1
173118,key TEXT,1
173668,key TEXT,1
174079,key TEXT,1
174792,key TEXT,1
175594,key TEXT,1
176287,key NUM,1
176929,key NUM,1
177652,key NUM,1
178269,key NUM,1
179019,key NUM,1
179736,key NUM,1
180382,key NUM,1
181167,key NUM,1
181929,key TEXT,1
182667,key TEXT,1
183205,key TEXT,1
183865,key TEXT,1
184381,key TEXT,1
184882,key TEXT,1
185565,key TEXT,1
186305,key TEXT,1
186878,key TEXT,1
187540,key TEXT,1
188174,key TEXT,1
188632,key TEXT,1
189264,key TEXT,1
189804,key NUM,1
190368,key NUM,1
191062,key NUM,1
191720,key NUM,1
192215,key NUM,1
192843,key NUM,1
193561,key NUM,1
194247,key NUM,1
195017,key NUM,1
195720,key 29,1
196553,key TEXT,1
197137,key 56,1
197642,key 62,1
198016,notepad close,1
889,key 3675,2
1554,key TEXT,2
2242,key TEXT,2
2968,key TEXT,2
3705,key TEXT,2
4260,key TEXT,2
5040,key TEXT,2
5631,key TEXT,2
6474,key TEXT,2
7184,key TEXT,2
7807,key TEXT,2
8519,key TEXT,2
9101,key TEXT,2
9801,key TEXT,2
10353,key TEXT,2
10925,key 28,2
11311,explorer open,2
12099,"mouse to 4,1",2
12846,"mouse to 3,1",2
13676,"mouse to 3,2",2
14502,"mouse to 2,2",2
14890,mouse doubleclick,2
14890,explorer path to documents/,2
15259,mouse doubleclick,2
15259,explorer path to documents/summary,2
16056,"mouse to 3,2",2
16788,"mouse to 3,2",2
17456,"mouse to 3,1",2
18068,"mouse to 3,2",2
18899,"mouse to 3,3",2
19097,mouse rightclick,2
19790,"mouse to 3,3",2
20587,"mouse to 3,3",2
21397,"mouse to 3,4",2
22098,"mouse to 3,3",2
23035,"mouse to 3,4",2
23926,"mouse to 3,3",2
24826,"mouse to 3,4",2
25531,"mouse to 3,4",2
26289,"mouse to 3,4",2
27021,"mouse to 3,3",2
27703,"mouse to 3,3",2
28572,"mouse to 3,3",2
29352,"mouse to 3,2",2
29603,mouse click,2
29860,mouse click,2
30056,mouse click,2
30289,mouse click,2
31019,key 14,2
31696,key TEXT,2
32308,key TEXT,2
32914,key TEXT,2
33641,key TEXT,2
34244,key TEXT,2
34998,key TEXT,2
35664,key TEXT,2
36298,key TEXT,2
36925,key TEXT,2
37449,key TEXT,2
38115,key TEXT,2
38765,key TEXT,2
39387,key TEXT,2
39965,key TEXT,2
40557,key TEXT,2
41091,key TEXT,2
41626,key TEXT,2
42227,key TEXT,2
42793,key TEXT,2
43468,key 28,2
44249,"mouse to 3,3",2
