858,"mouse to 3,1",1
1884,"mouse to 2,1",1
2903,"mouse to 1,1",1
3218,mouse click,1
3640,explorer open,1
4606,"mouse to 1,2",1
5526,"mouse to 2,2",1
5836,mouse click,1
6812,key TEXT,1
7632,key TEXT,1
8309,key TEXT,1
9009,key TEXT,1
9806,key TEXT,1
10585,key TEXT,1
11353,key TEXT,1
12177,key TEXT,1
12917,key TEXT,1
13659,key NUM,1
14394,key 28,1
14394,explorer path to documents/,1
14671,mouse click,1
15292,key TEXT,1
16053,key TEXT,1
16921,key TEXT,1
17581,key TEXT,1
18411,key TEXT,1
19119,key TEXT,1
19918,key TEXT,1
20693,key 28,1
20693,explorer path to documents/summary,1
21749,"mouse to 2,3",1
22864,"mouse to 3,3",1
23176,mouse rightclick,1
24194,"mouse to 3,2",1
24506,mouse click,1
25299,key TEXT,1
26014,key TEXT,1
26742,key TEXT,1
27605,key TEXT,1
28378,key TEXT,1
29408,key TEXT,1
30254,key TEXT,1
31021,key TEXT,1
31840,key TEXT,1
32576,key TEXT,1
33546,key TEXT,1
34310,key 28,1
35336,"mouse to 4,2",1
36314,"mouse to 4,3",1
37245,"mouse to 4,4",1
37570,mouse click,1
37959,explorer minimize,1
38901,"mouse to 4,3",1
39872,"mouse to 3,3",1
41009,"mouse to 3,2",1
42005,"mouse to 2,2",1
42956,"mouse to 1,2",1
43226,mouse click,1
43662,explorer maximize,1
44340,key 14,1
44340,explorer path to documents/,1
45289,"mouse to 2,2",1
45564,mouse click,1
46377,key NUM,1
47002,key NUM,1
47751,key NUM,1
48495,key NUM,1
49354,key 28,1
49354,explorer path to documents/2017,1
50408,"mouse to 2,3",1
51333,"mouse to 3,3",1
51746,mouse doubleclick,1
52159,notepad open,1
62950,"mouse to 4,3",1
63951,"mouse to 4,4",1
64282,mouse click,1
64654,notepad minimize,1
65648,"mouse to 4,3",1
66638,"mouse to 3,3",1
67596,"mouse to 3,2",1
68541,"mouse to 2,2",1
69527,"mouse to 1,2",1
69804,mouse click,1
70133,explorer maximize,1
70806,key 14,1
70806,explorer path to documents/,1
71976,"mouse to 2,2",1
72304,mouse click,1
72929,key TEXT,1
73414,key TEXT,1
74073,key TEXT,1
74805,key TEXT,1
75529,key TEXT,1
76369,key TEXT,1
77143,key TEXT,1
78150,key 28,1
78150,explorer path to documents/summary,1
79198,"mouse to 2,3",1
80238,"mouse to 3,3",1
80700,mouse doubleclick,1
80899,notepad open,1
91863,"mouse to 4,3",1
92661,"mouse to 4,4",1
92956,mouse click,1
93429,notepad minimize,1
94448,"mouse to 3,4",1
95550,"mouse to 2,4",1
96391,"mouse to 1,4",1
97487,"mouse to 1,3",1
98503,"mouse to 1,2",1
98807,mouse click,1
