716,key 3675,1
1707,key TEXT,1
2575,key TEXT,1
3513,key TEXT,1
4544,key TEXT,1
5371,key 28,1
5812,explorer open,1
7011,"mouse to 4,2",1
8187,"mouse to 3,2",1
9582,"mouse to 2,2",1
10087,mouse doubleclick,1
10087,explorer path to documents/,1
10414,mouse click,1
11215,key 28,1
11215,explorer path to documents/summary,1
12672,"mouse to 3,2",1
13961,"mouse to 3,3",1
14271,mouse rightclick,1
15463,"mouse to 3,2",1
15804,mouse click,1
16614,key TEXT,1
17663,key TEXT,1
18628,key TEXT,1
19692,key TEXT,1
20525,key TEXT,1
21495,key TEXT,1
22417,key TEXT,1
23380,key TEXT,1
24219,key TEXT,1
25072,key TEXT,1
26099,key TEXT,1
27022,key 28,1
28230,"mouse to 3,3",1
29643,"mouse to 3,4",1
30993,"mouse to 4,4",1
31303,mouse click,1
31770,explorer minimize,1
32740,key 56,1
33661,key 15,1
34145,explorer maximize,1
35215,"mouse to 4,3",1
36411,"mouse to 3,3",1
37598,"mouse to 2,3",1
38874,"mouse to 2,2",1
40256,"mouse to 1,2",1
40594,mouse click,1
41557,key 28,1
41557,explorer path to documents/,1
42760,"mouse to 2,2",1
43282,mouse doubleclick,1
43282,explorer path to documents/2017,1
44652,"mouse to 2,3",1
46162,"mouse to 3,3",1
46550,mouse click,1
47504,key 28,1
47735,notepad open,1
61888,"mouse to 4,3",1
63171,"mouse to 4,4",1
63470,mouse click,1
64020,notepad minimize,1
64893,key 56,1
65828,key 15,1
66226,explorer maximize,1
67588,"mouse to 3,4",1
68845,"mouse to 3,3",1
70136,"mouse to 2,3",1
71484,"mouse to 2,2",1
72776,"mouse to 1,2",1
73166,mouse click,1
74080,key 28,1
74080,explorer path to documents/,1
75396,"mouse to 2,2",1
75906,mouse doubleclick,1
75906,explorer path to documents/summary,1
77272,"mouse to 2,3",1
78521,"mouse to 3,3",1
78855,mouse click,1
79760,key 28,1
80026,notepad open,1
94132,"mouse to 3,4",1
95368,"mouse to 4,4",1
95742,mouse click,1
96079,notepad minimize,1
109143,mouse click,1
109392,notepad minimize,1
110275,key 56,1
111088,key 15,1
111471,explorer maximize,1
112817,"mouse to 3,4",1
114083,"mouse to 3,3",1
115426,"mouse to 3,2",1
116766,"mouse to 2,2",1
118164,"mouse to 1,2",1
118680,mouse doubleclick,1
118680,explorer path to documents/,1
119916,"mouse to 2,2",1
120416,mouse doubleclick,1
120416,explorer path to documents/2017,1
121662,"mouse to 2,3",1
122864,"mouse to 3,3",1
123171,mouse click,1
124204,key 28,1
124690,notebook open,1
139415,"mouse to 4,3",1
140772,"mouse to 4,4",1
141158,mouse click,1
141543,notebook minimize,1
142403,key 56,1
143251,key 15,1
143540,notepad maximize,1
157637,key 3675,1
158312,key TEXT,1
159242,key TEXT,1
160102,key TEXT,1
160948,key TEXT,1
161948,key 28,1
162325,calculator open,1
162737,calculator minimize,1
163812,key 3675,1
164786,key TEXT,1
165577,key TEXT,1
166580,key TEXT,1
167579,key TEXT,1
168477,key 28,1
168822,calculator open,1
169407,calculator minimize,1
170070,key 56,1
170910,key 15,1
171350,notepad maximize,1
199204,key 56,1
200096,key 15,1
200514,calculator maximize,1
201670,key NUM,1
202722,key NUM,1
203770,key NUM,1
204792,key NUM,1
205761,key NUM,1
206778,key NUM,1
207701,key NUM,1
208589,key NUM,1
209418,key NUM,1
210294,key NUM,1
211201,key NUM,1
211548,mouse click,1
211942,calculator minimize,1
226683,key TEXT,1
227699,key TEXT,1
228606,key TEXT,1
229340,key TEXT,1
230300,key TEXT,1
231211,key TEXT,1
232213,key TEXT,1
233131,key TEXT,1
234098,key NUM,1
235087,key NUM,1
235970,key NUM,1
236988,key NUM,1
237885,key NUM,1
238707,key TEXT,1
239940,key TEXT,1
240859,key TEXT,1
241833,key TEXT,1
242667,key TEXT,1
243543,key TEXT,1
244279,key TEXT,1
245143,key TEXT,1
245828,key TEXT,1
246705,key NUM,1
247527,key NUM,1
248546,key NUM,1
249445,key NUM,1
250325,key NUM,1
251304,key 29,1
252262,key TEXT,1
253069,key 56,1
253771,key 62,1
254062,notepad close,1
819,key 3675,2
1725,key 42,2
